pressure,wind_speed,temperature,humidity
1.264764,1.048529,1.485488,0.486441
1.211189,0.959241,1.519002,0.659502
1.171235,0.865663,1.519431,0.864702
1.152961,0.781187,1.479610,1.084937
1.159868,0.717590,1.396734,1.298899
1.190080,0.682931,1.273849,1.484424
1.236583,0.680168,1.120389,1.622168
1.288527,0.706721,0.951522,1.698913
1.333391,0.755052,0.786336,1.709912
1.359613,0.814107,0.645106,1.659780
1.359172,0.871325,0.546118,1.561774
1.329595,0.914828,0.502626,1.435540
1.274934,0.935337,0.520518,1.303738
1.205466,0.927486,0.597164,1.188151
1.136081,0.890280,0.721697,1.105975
1.083605,0.826660,0.876711,1.066990
1.063535,0.742307,1.041099,1.072103
1.086786,0.643976,1.193525,1.113537
1.157110,0.537751,1.315890,1.176615
1.269723,0.427613,1.396180,1.242782
1.411491,0.314664,1.430162,1.293314
1.562725,0.197179,1.421645,1.312991
1.700335,0.071500,1.381286,1.293069
1.801811,-0.066429,1.324185,1.232999
1.849325,-0.219219,1.266773,1.140595
1.833187,-0.386321,1.223579,1.030634
1.753975,-0.562859,1.204515,0.922167
1.622895,-0.739353,1.213164,0.835075
1.460224,-0.902485,1.246391,0.786488
1.292055,-1.036864,1.295284,0.787751
1.145881,-1.127533,1.347211,0.842451
1.045789,-1.162770,1.388547,0.945868
1.008122,-1.136670,1.407500,1.085872
1.038415,-1.050981,1.396483,1.245094
1.130180,-0.915775,1.353569,1.403910
1.265805,-0.748749,1.282762,1.543682
1.419435,-0.573169,1.193094,1.649669
1.561367,-0.414752,1.096739,1.713093
1.663175,-0.297947,1.006592,1.732043
1.702671,-0.242253,0.933804,1.711124
1.667818,-0.259180,0.885776,1.659999
1.558890,-0.350392,0.865016,1.591160
1.388498,-0.507362,0.869047,1.517404
1.179477,-0.712621,0.891348,1.449511
0.961002,-0.942394,0.923090,1.394534
0.763641,-1.170193,0.955267,1.354994
0.614207,-1.370756,0.980759,1.329056
0.531327,-1.523691,0.995874,1.311560
0.522482,-1.616223,1.001064,1.295647
0.583025,-1.644618,1.000658,1.274579
0.697287,-1.614116,1.001710,1.243368
0.841563,-1.537423,1.012198,1.199877
0.988368,-1.432128,1.038991,1.145195
1.111215,-1.317516,1.086012,1.083237
1.189030,-1.211375,1.152992,1.019704
1.209470,-1.127358,1.235093,0.960649
1.170572,-1.073304,1.323462,0.910992
1.080529,-1.050767,1.406620,0.873294
0.955705,-1.055701,1.472408,0.847074
0.817312,-1.080108,1.510078,0.828798
0.687428,-1.114215,1.512152,0.812549
0.585071,-1.148720,1.475656,0.791226
0.523059,-1.176654,1.402538,0.758024
0.506168,-1.194485,1.299208,0.707908
0.530850,-1.202325,1.175327,0.638754
0.586477,-1.203228,1.042117,0.551960
0.657801,-1.201830,0.910553,0.452397
0.728083,-1.202646,0.789785,0.347703
0.782295,-1.208459,0.686083,0.247083
0.809770,-1.219160,0.602455,0.159819
0.805852,-1.231321,0.538957,0.093772
0.772285,-1.238591,0.493529,0.054152
0.716360,-1.232855,0.463111,0.042743
0.649045,-1.205907,0.444743,0.057714
0.582539,-1.151273,0.436367,0.093999
0.527748,-1.065813,0.437149,0.144163
0.492193,-0.950736,0.447262,0.199570
0.478722,-0.811807,0.467220,0.251626
0.485245,-0.658682,0.496972,0.292903
0.505481,-0.503469,0.535008,0.317965
0.530512,-0.358792,0.577783,0.323798
0.550790,-0.235719,0.619635,0.309826
0.558167,-0.141945,0.653306,0.277583
0.547547,-0.080581,0.671003,0.230126
0.517822,-0.049770,0.665800,0.171356
0.471957,-0.043196,0.633095,0.105368
0.416224,-0.051378,0.571787,0.035921
0.358773,-0.063493,0.484887,-0.033891
0.307860,-0.069380,0.379366,-0.101774
0.270084,-0.061333,0.265230,-0.166215
0.249009,-0.035366,0.153938,-0.226355
0.244403,0.008286,0.056449,-0.281842
0.252257,0.065486,-0.018723,-0.332700
0.265548,0.129263,-0.067065,-0.379264
0.275577,0.191384,-0.088906,-0.422164
0.273627,0.244120,-0.089354,-0.462343
0.252600,0.281848,-0.077324,-0.501068
0.208346,0.302206,-0.063831,-0.539881
0.140442,0.306560,-0.059876,-0.580476
0.052292,0.299751,-0.074343,-0.624489
-0.049437,0.289157,-0.112329,-0.673224
-0.155918,0.283293,-0.174241,-0.727372
-0.257594,0.290227,-0.255841,-0.786768
-0.345673,0.316103,-0.349227,-0.850262
-0.413428,0.364064,-0.444553,-0.915725
-0.457101,0.433754,-0.532107,-0.980226
-0.476292,0.521466,-0.604333,-1.040356
-0.473808,0.620890,-0.657361,-1.092644
-0.455051,0.724292,-0.691708,-1.134011
-0.427077,0.823889,-0.712025,-1.162186
-0.397518,0.913149,-0.725920,-1.176007
-0.373538,0.987801,-0.742110,-1.175572
-0.360983,1.046357,-0.768322,-1.162228
-0.363819,1.090107,-0.809375,-1.138393
-0.383891,1.122592,-0.865894,-1.107269
-0.420977,1.148710,-0.933963,-1.072486
-0.473076,1.173619,-1.005804,-1.037740
-0.536830,1.201660,-1.071402,-1.006474
-0.607995,1.235503,-1.120728,-0.981620
-0.681887,1.275649,-1.146122,-0.965427
-0.753764,1.320363,-1.144303,-0.959357
-0.819126,1.366025,-1.117562,-0.964042
-0.873953,1.407826,-1.073823,-0.979279
-0.914900,1.440650,-1.025489,-1.004050
-0.939481,1.460016,-0.987248,-1.036584
-0.946247,1.462888,-0.973220,-1.074461
-0.934960,1.448264,-0.993986,-1.114779
-0.906720,1.417443,-1.054114,-1.154407
-0.864028,1.373959,-1.150673,-1.190317
-0.810726,1.323205,-1.273120,-1.219966
-0.751798,1.271819,-1.404634,-1.241693
-0.693017,1.226904,-1.524735,-1.255048
-0.640461,1.195199,-1.612738,-1.260977
-0.599948,1.182276,-1.651449,-1.261793
-0.576457,1.191855,-1.630409,-1.260894
-0.573608,1.225287,-1.548089,-1.262226
-0.593283,1.281256,-1.412579,-1.269548
-0.635435,1.355726,-1.240625,-1.285615
-0.698108,1.442158,-1.055130,-1.311420
-0.777667,1.531983,-0.881533,-1.345657
-0.869195,1.615327,-0.743703,-1.384550
-0.967002,1.681932,-0.660054,-1.422124
-1.065168,1.722218,-0.640562,-1.450954
-1.158061,1.728381,-0.685225,-1.463296
-1.240767,1.695408,-0.784204,-1.452437
-1.309405,1.621868,-0.919632,-1.414054
-1.361310,1.510371,-1.068739,-1.347319
-1.395097,1.367560,-1.207740,-1.255508
-1.410626,1.203616,-1.315776,-1.145978
-1.408893,1.031258,-1.378242,-1.029423
-1.391879,0.864341,-1.388917,-0.918501
-1.362363,0.716202,-1.350570,-0.826005
-1.323711,0.597968,-1.273988,-0.762872
-1.279644,0.517062,-1.175660,-0.736369
-1.233984,0.476141,-1.074589,-0.748781
-1.190377,0.472641,-0.988832,-0.796856
-1.152013,0.499032,-0.932422,-0.872138
-1.121365,0.543778,-0.913197,-0.962179
-1.099984,0.592883,-0.931904,-1.052446
-1.088384,0.631813,-0.982654,-1.128608
-1.086053,0.647511,-1.054590,-1.178839
-1.091592,0.630210,-1.134380,-1.195710
-1.102997,0.574754,-1.208996,-1.177356
-1.118024,0.481228,-1.268251,-1.127693
-1.134598,0.354799,-1.306589,-1.055633
-1.151191,0.204802,-1.323815,-0.973439
-1.167088,0.043209,-1.324672,-0.894501
-1.182494,-0.117252,-1.317397,-0.830925
-1.198445,-0.265031,-1.311594,-0.791366
-1.216541,-0.391418,-1.315876,-0.779500
-1.238524,-0.491687,-1.335794,-0.793396
-1.265817,-0.565520,-1.372467,-0.825900
-1.299080,-0.616693,-1.422191,-0.865962
-1.337910,-0.652069,-1.477118,-0.900659
-1.380746,-0.680115,-1.526852,-0.917528
-1.425014,-0.709199,-1.560645,-0.906807
-1.467503,-0.745970,-1.569743,-0.863164
-1.504903,-0.794117,-1.549406,-0.786618
-1.534407,-0.853700,-1.500197,-0.682494
-1.554246,-0.921174,-1.428249,-0.560441
-1.564051,-0.990081,-1.344454,-0.432711
-1.564942,-1.052293,-1.262695,-0.312021
-1.559314,-1.099558,-1.197434,-0.209398
-1.550346,-1.125100,-1.161109,-0.132388
-1.541317,-1.124973,-1.161808,-0.083939
-1.534867,-1.098950,-1.201655,-0.062129
-1.532353,-1.050786,-1.276215,-0.060757
-1.533448,-0.987818,-1.375031,-0.070631
-1.536089,-0.919970,-1.483207,-0.081304
-1.536811,-0.858337,-1.583770,-0.082903
-1.531429,-0.813573,-1.660392,-0.067715
-1.515959,-0.794350,-1.700012,-0.031262
-1.487592,-0.806135,-1.694901,0.027306
-1.445542,-0.850470,-1.643837,0.105502
-1.391560,-0.924842,-1.552192,0.198378
-1.330001,-1.023166,-1.430955,0.299746
-1.267361,-1.136765,-1.294860,0.403476
-1.211341,-1.255677,-1.159981,0.504597
-1.169575,-1.370088,-1.041189,0.599984
-1.148221,-1.471630,-0.949917,0.688532
-1.150672,-1.554386,-0.892591,0.770812
-1.176643,-1.615432,-0.869954,0.848357
-1.221809,-1.654871,-0.877362,0.922761
-1.278115,-1.675387,-0.905959,0.994844
-1.334749,-1.681419,-0.944484,1.064086
-1.379637,-1.678114,-0.981370,1.128498
-1.401251,-1.670254,-1.006764,1.184937
-1.390427,-1.661329,-1.014131,1.229838
-1.341898,-1.652925,-1.001174,1.260166
-1.255271,-1.644497,-0.969956,1.274376
-1.135268,-1.633571,-0.926245,1.273143
-0.991176,-1.616307,-0.878220,1.259667
-0.835572,-1.588327,-0.834808,1.239450
-0.682527,-1.545652,-0.803940,1.219544
-0.545552,-1.485586,-0.791054,1.207391
-0.435649,-1.407383,-0.798072,1.209472
-0.359746,-1.312608,-0.823017,1.230023
-0.319789,-1.205106,-0.860317,1.270084
-0.312615,-1.090605,-0.901706,1.327087
-0.330636,-0.976005,-0.937566,1.395082
-0.363180,-0.868480,-0.958460,1.465597
-0.398293,-0.774533,-0.956605,1.528987
-0.424665,-0.699146,-0.927056,1.576031
-0.433388,-0.645163,-0.868415,1.599505
-0.419235,-0.612992,-0.782981,1.595432
-0.381297,-0.600647,-0.676342,1.563779
-0.322857,-0.604126,-0.556500,1.508499
-0.250571,-0.618031,-0.432680,1.436875
-0.173113,-0.636330,-0.314015,1.358334
-0.099519,-0.653128,-0.208315,1.282911
-0.037541,-0.663328,-0.121080,1.219669
0.007719,-0.663092,-0.054885,1.175346
0.034668,-0.650044,-0.009206,1.153448
0.045421,-0.623235,0.019330,1.153944
0.045348,-0.582892,0.036328,1.173568
0.042026,-0.530056,0.048738,1.206646
0.043812,-0.466187,0.063850,1.246254
0.058277,-0.392847,0.088285,1.285471
0.090766,-0.311512,0.127119,1.318491
0.143335,-0.223550,0.183221,1.341387
0.214239,-0.130353,0.256895,1.352415
0.298054,-0.033549,0.345814,1.351853
0.386420,0.064766,0.445282,1.341432
0.469268,0.161893,0.548747,1.323560
0.536359,0.254550,0.648540,1.300496
0.578867,0.339099,0.736735,1.273698
0.590776,0.411976,0.806065,1.243488
0.569869,0.470256,0.850788,1.209089
0.518170,0.512267,0.867410,1.169033
0.441766,0.538112,0.855196,1.121812
0.350051,0.549981,0.816385,1.066621
0.254510,0.552154,0.756079,1.003996
0.167218,0.550628,0.681790,0.936165
0.099280,0.552417,0.602670,0.867019
0.059434,0.564573,0.528503,0.801652
0.053002,0.593113,0.468569,0.745546
0.081324,0.641999,0.430502,0.703548
0.141740,0.712379,0.419315,0.678828
0.228096,0.802235,0.436720,0.672045
0.331683,0.906527,0.480864,0.680906
0.442465,1.017840,0.546547,0.700231
0.550412,1.127458,0.625906,0.722550
0.646749,1.226693,0.709509,0.739158
0.724967,1.308254,0.787694,0.741465
0.781461,1.367420,0.851971,0.722395
0.815743,1.402819,0.896281,0.677610
0.830215,1.416650,0.917885,0.606318
0.829584,1.414301,0.917755,0.511525
0.819998,1.403428,0.900366,0.399660
0.808061,1.392624,0.872921,0.279640
0.799871,1.389912,0.844116,0.161502
0.800209,1.401323,0.822641,0.054861
0.811981,1.429793,0.815675,-0.032588
0.835991,1.474588,0.827617,-0.096232
0.871040,1.531339,0.859307,-0.135206
0.914313,1.592698,0.907862,-0.152424
0.961996,1.649495,0.967177,-0.153995
1.009995,1.692196,1.029025,-0.148107
1.054655,1.712410,1.084556,-0.143574
1.093369,1.704197,1.125933,-0.148284
1.124978,1.664962,1.147824,-0.167814
1.149921,1.595790,1.148445,-0.204422
1.170105,1.501195,1.129970,-0.256597
1.188527,1.388346,1.098218,-0.319228
1.208710,1.265924,1.061640,-0.384379
1.234038,1.142827,1.029806,-0.442534
1.267090,1.026948,1.011648,-0.484134
1.309076,0.924227,1.013794,-0.501167
1.359466,0.838117,1.039302,-0.488565
1.415868,0.769529,1.087056,-0.445202
1.474193,0.717204,1.151939,-0.374347
1.529076,0.678408,1.225772,-0.283486
1.574530,0.649782,1.298843,-0.183554
1.604733,0.628168,1.361754,-0.087655
1.614854,0.611231,1.407219,-0.009462
1.601808,0.597787,1.431461,0.038512
1.564822,0.587783,1.434932,0.046524
1.505748,0.581959,1.422188,0.008898
1.429036,0.581302,1.400928,-0.075168
1.341375,0.586425,1.380366,-0.201388
1.251030,0.597022,1.369246,-0.360791
1.166930,0.611520,1.373883,-0.540695
1.097641,0.627031,1.396633,-0.726135
1.050329,0.639593,1.435117,-0.901556
1.029875,0.644680,1.482384,-1.052584
1.038240,0.637868,1.528019,-1.167634
1.074204,0.615530,1.560029,-1.239186
1.133492,0.575428,1.567164,-1.264553
1.209314,0.517086,1.541238,-1.246069
1.293227,0.441876,1.479000,-1.190679
1.376215,0.352812,1.383179,-1.108991
1.449849,0.254086,1.262455,-1.013914
1.507338,0.150444,1.130335,-0.919075
1.544344,0.046510,1.003094,-0.837213
1.559428,-0.053808,0.897129,-0.778759
1.554062,-0.147762,0.826209,-0.750778
1.532220,-0.233966,0.799114,-0.756398
1.499603,-0.312355,0.818108,-0.794786
1.462640,-0.383943,0.878534,-0.861634
1.427411,-0.450420,0.969619,-0.950078
1.398695,-0.513703,1.076344,-1.051882
1.379268,-0.575503,1.182056,-1.158710
1.369596,-0.637008,1.271314,-1.263286
1.367942,-0.698700,1.332480,-1.360280
1.370874,-0.760350,1.359553,-1.446789
1.374072,-0.821143,1.352938,-1.522371
1.373274,-0.879916,1.319004,-1.588647
1.365190,-0.935435,1.268568,-1.648558
1.348206,-0.986670,1.214582,-1.705420
1.322747,-1.033003,1.169513,-1.761953
1.291230,-1.074359,1.142915,-1.819446
1.257609,-1.111224,1.139660,-1.877217
1.226616,-1.144569,1.159167,-1.932458
1.202825,-1.175698,1.195749,-1.980489
1.189742,-1.206033,1.239983,-2.015404
1.189088,-1.236875,1.280793,-2.030989
1.200427,-1.269170,1.307815,-2.021780
1.221220,-1.303299,1.313543,-1.984087
1.247290,-1.338927,1.294811,-1.916827
1.273614,-1.374926,1.253320,-1.822021
1.295282,-1.409399,1.195113,-1.704871
1.308437,-1.439821,1.129121,-1.573394
1.310986,-1.463300,1.065108,-1.437636
1.302948,-1.476943,1.011462,-1.308573
1.286347,-1.478309,0.973326,-1.196832
1.264673,-1.465890,0.951470,-1.111391
1.242010,-1.439550,0.942167,-1.058433
1.222017,-1.400828,0.938117,-1.040508
1.206969,-1.353054,0.930226,-1.056101
1.197083,-1.301176,0.909857,-1.099697
1.190271,-1.251305,0.871076,-1.162323
1.182422,-1.209981,0.812371,-1.232543
1.168160,-1.183249,0.737451,-1.297774
1.141957,-1.175662,0.654889,-1.345799
1.099382,-1.189385,0.576637,-1.366284
1.038238,-1.223562,0.515674,-1.352117
0.959334,-1.274091,0.483225,-1.300410
0.866719,-1.333916,0.486152,-1.213000
0.767285,-1.393825,0.525038,-1.096390
0.669797,-1.443690,0.593433,-0.961082
0.583485,-1.473973,0.678467,-0.820378
0.516477,-1.477262,0.762784,-0.688764
0.474352,-1.449575,0.827490,-0.580059
0.459100,-1.391179,0.855562,-0.505581
0.468710,-1.306751,0.835099,-0.472561
0.497465,-1.204802,0.761757,-0.483033
0.536925,-1.096421,0.639877,-0.533393
0.577398,-0.993513,0.482058,-0.614703
0.609636,-0.906829,0.307193,-0.713746
0.626418,-0.844111,0.137319,-0.814708
0.623709,-0.808708,-0.006162,-0.901282
0.601174,-0.798906,-0.106187,-0.958899
0.561930,-0.808143,-0.152971,-0.976758
0.511602,-0.826082,-0.145629,-0.949357
0.456881,-0.840376,-0.092175,-0.877282
0.403885,-0.838834,-0.007899,-0.767091
0.356696,-0.811584,0.087554,-0.630323
0.316381,-0.752839,0.173853,-0.481735
0.280753,-0.661953,0.233680,-0.337046
0.244934,-0.543528,0.255770,-0.210527
0.202632,-0.406565,0.236705,-0.112831
0.147883,-0.262807,0.181156,-0.049405
0.076876,-0.124564,0.100548,-0.019754
-0.010546,-0.002457,0.010449,-0.017687
-0.110082,0.096516,-0.072773,-0.032518
-0.213103,0.170184,-0.135334,-0.051000
-0.307801,0.221473,-0.168800,-0.059706
-0.381168,0.257655,-0.171652,-0.047410
-0.421515,0.288736,-0.149398,-0.007077
-0.421013,0.325294,-0.113187,0.062888
-0.377770,0.376193,-0.077286,0.158385
-0.296965,0.446630,-0.055916,0.270376
-0.190738,0.536915,-0.060157,0.386556
-0.076744,0.642252,-0.095547,0.493644
0.024446,0.753562,-0.160896,0.579869
0.092702,0.859225,-0.248560,0.637230
0.111862,0.947400,-0.346110,0.663091
0.072789,1.008474,-0.439057,0.660825
-0.024641,1.037150,-0.514051,0.639362
-0.171040,1.033763,-0.561870,0.611702
-0.348681,1.004536,-0.579565,0.592649
-0.534191,0.960707,-0.571278,0.596138
-0.702356,0.916679,-0.547545,0.632655
-0.830399,0.887519,-0.523195,0.707175
-0.901970,0.886279,-0.514264,0.818035
-0.910126,0.921643,-0.534539,0.956913
-0.858743,0.996337,-0.592470,1.109974
-0.762050,1.106595,-0.689085,1.259961
-0.642342,1.242771,-0.817381,1.388907
-0.526224,1.390971,-0.963356,1.480983
-0.440036,1.535376,-1.108503,1.525018
-0.405256,1.660815,-1.233310,1.516249
-0.434706,1.755099,-1.321064,1.457016
-0.530224,1.810703,-1.361202,1.356321
-0.682258,1.825515,-1.351517,1.228319
-0.871437,1.802564,-1.298753,1.090055
-1.071866,1.748864,-1.217428,0.958836
-1.255553,1.673670,-1.127091,0.849704
-1.397194,1.586546,-1.048523,0.773429
-1.478456,1.495674,-0.999626,0.735349
-1.491011,1.406754,-0.991814,0.735183
-1.437788,1.322682,-1.027625,0.767805
-1.332259,1.244037,-1.100058,0.824750
-1.195897,1.170171,-1.193805,0.896138
-1.054298,1.100588,-1.288141,0.972591
-0.932690,1.036219,-1.360971,1.046815
-0.851635,0.980202,-1.393226,1.114521
-0.823704,0.937908,-1.372769,1.174591
-0.851669,0.916133,-1.297045,1.228490
-0.928525,0.921557,-1.173934,1.279128
-1.039254,0.958786,-1.020618,1.329457
-1.163952,1.028418,-0.860657,1.381149
-1.281711,1.125585,-0.719817,1.433672
-1.374484,1.239416,-0.621416,1.483981
-1.430244,1.353638,-0.582084,1.526906
-1.444850,1.448374,-0.608726,1.556160
-1.422326,1.502898,-0.697263,1.565754
-1.373579,1.498940,-0.833384,1.551498
-1.313833,1.423948,-0.995164,1.512246
-1.259364,1.273713,-1.157041,1.450589
-1.224165,1.053826,-1.294407,1.372808
-1.217215,0.779634,-1.387941,1.288037
-1.240866,0.474602,-1.426896,1.206773
-1.290630,0.167311,-1.410740,1.139003
-1.356369,-0.112480,-1.348877,1.092312
-1.424604,-0.338047,-1.258555,1.070346
-1.481455,-0.489524,-1.161394,1.071973
-1.515611,-0.556687,-1.079217,1.091325
-1.520714,-0.540253,-1.030006,1.118769
-1.496706,-0.451516,-1.024718,1.142632
-1.449868,-0.310391,-1.065555,1.151397
-1.391569,-0.142260,-1.145956,1.135933
-1.335987,0.025845,-1.252246,1.091341
-1.297261,0.169068,-1.366570,1.018046
-1.286660,0.267938,-1.470493,0.921889
-1.310307,0.310509,-1.548541,0.813185
-1.367923,0.293148,-1.591002,0.704896
-1.452800,0.220000,-1.595466,0.610250
-1.553020,0.101337,-1.566850,0.540247
-1.653646,-0.048782,-1.515977,0.501538
-1.739458,-0.215057,-1.457042,0.495094
-1.797701,-0.383219,-1.404517,0.515927
-1.820319,-0.541675,-1.370143,0.553960
-1.805245,-0.682323,-1.360604,0.595889
-1.756557,-0.800559,-1.376342,0.627700
-1.683470,-0.894636,-1.411687,0.637377
-1.598413,-0.964687,-1.456257,0.617281
-1.514593,-1.011736,-1.497272,0.565724
-1.443518,-1.036988,-1.522297,0.487429
-1.392980,-1.041564,-1.521827,0.392752
-1.365854,-1.026718,-1.491199,0.295786
-1.359936,-0.994401,-1.431455,0.211692
-1.368786,-0.947937,-1.349016,0.153733
-1.383394,-0.892541,-1.254280,0.130588
-1.394271,-0.835409,-1.159449,0.144457
-1.393557,-0.785245,-1.076082,0.190338
-1.376689,-0.751214,-1.012862,0.256664
-1.343317,-0.741475,-0.974048,0.327190
-1.297287,-0.761584,-0.958899,0.383850
-1.245733,-0.813114,-0.962146,0.410045
-1.197465,-0.892849,-0.975395,0.393795
-1.161016,-0.992800,-0.989105,0.330149
-1.142751,-1.101128,-0.994730,0.222411
-1.145423,-1.203902,-0.986531,0.081915
-1.167475,-1.287379,-0.962719,-0.073643
-1.203229,-1.340416,-0.925662,-0.223044
-1.243908,-1.356535,-0.881176,-0.345091
-1.279307,-1.335205,-0.837051,-0.422240
-1.299747,-1.282072,-0.801158,-0.443697
-1.297955,-1.208030,-0.779576,-0.407430
-1.270489,-1.127286,-0.775125,-0.320749
-1.218426,-1.054759,-0.786645,-0.199356
-1.147213,-1.003314,-0.809174,-0.064997
-1.065685,-0.981377,-0.834969,0.057853
-0.984468,-0.991386,-0.855171,0.145744
-0.914076,-1.029425,-0.861734,0.179802
-0.863043,-1.086097,-0.849220,0.148515
-0.836455,-1.148496,-0.816061,0.049308
-0.835123,-1.202870,-0.765030,-0.111295
-0.855540,-1.237454,-0.702802,-0.318908
-0.890584,-1.244887,-0.638702,-0.553641
-0.930824,-1.223725,-0.582894,-0.793167
-0.966154,-1.178730,-0.544369,-1.015937
-0.987445,-1.119863,-0.529161,-1.204044
-0.987924,-1.060177,-0.539131,-1.345295
-0.964041,-1.013040,-0.571568,-1.434224
-0.915724,-0.989232,-0.619671,-1.472000
-0.846010,-0.994532,-0.673810,-1.465349
-0.760190,-1.028280,-0.723281,-1.424795
-0.664674,-1.083217,-0.758215,-1.362599
-0.565814,-1.146670,-0.771242,-1.290797
-0.468933,-1.202829,-0.758603,-1.219653
-0.377711,-1.235696,-0.720499,-1.156755
-0.294018,-1.232106,-0.660671,-1.106781
-0.218182,-1.184234,-0.585324,-1.071869
-0.149557,-1.091089,-0.501666,-1.052357
-0.087244,-0.958710,-0.416418,-1.047649
-0.030753,-0.799035,-0.334600,-1.056937
0.019544,-0.627697,-0.258875,-1.079604
0.062293,-0.461176,-0.189551,-1.115212
0.095388,-0.313905,-0.125229,-1.163137
0.116493,-0.195888,-0.063884,-1.221980
0.123741,-0.111285,-0.004108,-1.288992
0.116424,-0.058213,0.053821,-1.359717
0.095519,-0.029751,0.107349,-1.428056
0.063905,-0.015879,0.151714,-1.486814
0.026208,-0.005914,0.180716,-1.528691
-0.011723,0.009121,0.188063,-1.547564
-0.043630,0.034681,0.169029,-1.539794
-0.063788,0.071843,0.122058,-1.505261
-0.067915,0.117538,0.049941,-1.447879
-0.053877,0.165805,-0.039728,-1.375396
-0.022053,0.209728,-0.135012,-1.298447
0.024709,0.243585,-0.220985,-1.228963
0.081520,0.264694,-0.281807,-1.178211
0.142205,0.274482,-0.303168,-1.154780
0.200229,0.278510,-0.274688,-1.162936
0.249647,0.285410,-0.191817,-1.201648
0.285916,0.304927,-0.056880,-1.264523
0.306443,0.345521,0.120939,-1.340702
0.310813,0.412042,0.326718,-1.416591
0.300681,0.504058,0.541825,-1.478131
0.279384,0.615248,0.746532,-1.513196
0.251379,0.734088,0.922759,-1.513695
0.221616,0.845764,1.056498,-1.476967
0.194958,0.934984,1.139517,-1.406203
0.175733,0.989147,1.170095,-1.309824
0.167459,1.001214,1.152708,-1.199911
0.172746,0.971668,1.096797,-1.090006
0.193315,0.909099,1.014878,-0.992676
0.230093,0.829226,0.920397,-0.917338
0.283302,0.752456,0.825702,-0.868731
0.352492,0.700395,0.740513,-0.846348
0.436507,0.691967,0.671085,-0.844896
0.533385,0.739852,0.620146,-0.855706
0.640256,0.847956,0.587523,-0.868762
0.753285,1.010423,0.571207,-0.874957
0.867747,1.212394,0.568580,-0.868077
0.978276,1.432420,0.577468,-0.846126
1.079289,1.646071,0.596799,-0.811708
1.165579,1.830068,0.626715,-0.771371
1.232974,1.966177,0.668157,-0.734072
1.278984,2.044100,0.722063,-0.709058
1.303284,2.062857,0.788426,-0.703624
1.307950,2.030391,0.865493,-0.721208
1.297349,1.961521,0.949348,-0.760254
1.277685,1.874666,1.034062,-0.814083
1.256213,1.788014,1.112422,-0.871841
1.240250,1.715905,1.177144,-0.920347
1.236107,1.666154,1.222314,-0.946499
1.248125,1.638828,1.244766,-0.939749
1.277970,1.626710,1.245051,-0.894155
1.324321,1.617307,1.227748,-0.809597
1.383015,1.595985,1.200984,-0.691896
1.447639,1.549541,1.175172,-0.551798
1.510499,1.469460,1.161169,-0.403036
1.563815,1.354175,1.168177,-0.259831
1.600950,1.209834,1.201780,-0.134350
1.617490,1.049403,1.262524,-0.034615
1.611999,0.890272,1.345351,0.036712
1.586309,0.750845,1.440058,0.082429
1.545313,0.646802,1.532752,0.109796
1.496273,0.587802,1.608091,0.128635
1.447751,0.575310,1.651934,0.148975
1.408325,0.602016,1.653930,0.178728
1.385284,0.652996,1.609583,0.221927
1.383502,0.708401,1.521376,0.277896
1.404660,0.747187,1.398745,0.341543
1.446933,0.751157,1.256854,0.404723
1.505191,0.708523,1.114363,0.458359
1.571676,0.616305,0.990549,0.494861
1.637059,0.481078,0.902272,0.510272
1.691726,0.317925,0.861309,0.505634
1.727084,0.147775,0.872496,0.487218
1.736733,-0.006372,0.933019,0.465484
1.717315,-0.123614,1.032947,0.452951
1.668932,-0.188946,1.156913,0.461372
1.595096,-0.195970,1.286651,0.498804
1.502209,-0.148040,1.403935,0.567246
1.398675,-0.057654,1.493419,0.661392
1.293770,0.055778,1.544913,0.768878
1.196431,0.169322,1.554722,0.872108
1.114148,0.260441,1.525870,0.951379
1.052098,0.310713,1.467201,0.988788
1.012642,0.308688,1.391582,0.972142
0.995238,0.251413,1.313542,0.898097
0.996764,0.144421,1.246775,0.773804
1.012194,0.000257,1.201952,0.616636
1.035499,-0.164072,1.185181,0.451886
1.060639,-0.330223,1.197341,0.308764
1.082484,-0.481583,1.234343,0.215331
1.097525,-0.605729,1.288204,0.193296
1.104263,-0.695892,1.348688,0.253638
1.103238,-0.751237,1.405187,0.393946
1.096690,-0.776043,1.448490,0.598064
1.087922,-0.778052,1.472152,0.838226
1.080490,-0.766436,1.473258,1.079400
1.077358,-0.749812,1.452515,1.285154
1.080166,-0.734751,1.413715,1.424004
1.088759,-0.725019,1.362759,1.475127
1.101058,-0.721635,1.306445,1.432357
1.113320,-0.723645,1.251281,1.305698
1.120734,-0.729323,1.202536,1.119989
1.118281,-0.737449,1.163663,0.910913
1.101706,-0.748322,1.136142,0.718981
1.068426,-0.764219,1.119708,0.582549
1.018218,-0.789191,1.112841,0.531096
0.953548,-0.828221,1.113362,0.579969
0.879456,-0.885965,1.118978,0.727557
0.803005,-0.965356,1.127667,0.955421
0.732346,-1.066437,1.137812,1.231380
0.675553,-1.185705,1.148129,1.515011
0.639397,-1.316156,1.157421,1.764596
0.628278,-1.448069,1.164297,1.944269
0.643476,-1.570374,1.166955,2.030092
0.682882,-1.672365,1.163134,2.013985
0.741242,-1.745395,1.150286,1.904812
0.810915,-1.784225,1.125955,1.726468
0.882999,-1.787747,1.088282,1.513332
