pressure,wind_speed,temperature,humidity
-1.184864,1.305595,-1.128582,-0.157717
-1.298496,1.285650,-1.223702,-0.204185
-1.390061,1.245371,-1.306521,-0.237246
-1.447572,1.183897,-1.364370,-0.247520
-1.463538,1.104353,-1.388585,-0.230144
-1.436102,1.013569,-1.376072,-0.185475
-1.369335,0.921089,-1.329873,-0.118909
-1.272651,0.837623,-1.258624,-0.039840
-1.159394,0.773223,-1.175004,0.040034
-1.044845,0.735511,-1.093451,0.108763
-0.943923,0.728296,-1.027589,0.156212
-0.868978,0.750851,-0.987812,0.175788
-0.828024,0.797982,-0.979498,0.165570
-0.823702,0.860902,-1.002162,0.128662
-0.853158,0.928734,-1.049711,0.072738
-0.908832,0.990365,-1.111739,0.008872
-0.980030,1.036294,-1.175617,-0.050143
-1.054983,1.060136,-1.228967,-0.091701
-1.123017,1.059470,-1.262052,-0.105214
-1.176441,1.035908,-1.269632,-0.083598
-1.211786,0.994369,-1.251919,-0.024197
-1.230191,0.941730,-1.214472,0.070972
-1.236837,0.885134,-1.167035,0.195639
-1.239567,0.830329,-1.121576,0.340282
-1.246955,0.780375,-1.089880,0.493521
-1.266218,0.734996,-1.081183,0.643678
-1.301395,0.690727,-1.100300,0.780262
-1.352185,0.641818,-1.146606,0.895178
-1.413690,0.581713,-1.214072,0.983503
-1.477159,0.504791,-1.292341,1.043761
-1.531612,0.407998,-1.368642,1.077698
-1.566036,0.292001,-1.430170,1.089649
-1.571733,0.161604,-1.466474,1.085622
-1.544345,0.025293,-1.471395,1.072268
-1.485117,-0.106036,-1.444194,1.055910
-1.401120,-0.220949,-1.389650,1.041756
-1.304323,-0.309599,-1.317125,1.033410
-1.209660,-0.365698,-1.238787,1.032701
-1.132415,-0.387944,-1.167333,1.039838
-1.085421,-0.380610,-1.113657,1.053808
-1.076607,-0.353160,-1.084905,1.072927
-1.107377,-0.318921,-1.083279,1.095427
-1.172181,-0.293041,-1.105807,1.119974
-1.259388,-0.290076,-1.145097,1.146020
-1.353329,-0.321641,-1.190910,1.173949
-1.437165,-0.394509,-1.232234,1.204984
-1.496036,-0.509522,-1.259441,1.240905
-1.519889,-0.661442,-1.266119,1.283617
-1.505442,-0.839798,-1.250219,1.334659
-1.456883,-1.030509,-1.214336,1.394748
-1.385135,-1.218021,-1.165064,1.463422
-1.305806,-1.387544,-1.111609,1.538865
-1.236199,-1.527038,-1.063913,1.617928
-1.191931,-1.628616,-1.030697,1.696354
-1.183819,-1.689178,-1.017773,1.769180
-1.215628,-1.710248,-1.026967,1.831248
-1.283143,-1.697114,-1.055807,1.877763
-1.374755,-1.657492,-1.098039,1.904815
-1.473475,-1.600028,-1.144812,1.909809
-1.560017,-1.532902,-1.186298,1.891741
-1.616358,-1.462804,-1.213417,1.851304
-1.629115,-1.394410,-1.219344,1.790824
-1.592079,-1.330377,-1.200522,1.714037
-1.507425,-1.271794,-1.157048,1.625763
-1.385341,-1.218881,-1.092392,1.531514
-1.242153,-1.171754,-1.012566,1.437079
-1.097287,-1.131037,-0.924958,1.348139
-0.969649,-1.098175,-0.837068,1.269911
-0.874109,-1.075374,-0.755411,1.206857
-0.818768,-1.065214,-0.684763,1.162438
-0.803537,-1.070024,-0.627848,1.138910
-0.820291,-1.091185,-0.585449,1.137159
-0.854583,-1.128539,-0.556837,1.156565
-0.888581,-1.180051,-0.540361,1.194914
-0.904668,-1.241792,-0.534005,1.248387
-0.889013,-1.308284,-0.535778,1.311650
-0.834413,-1.373114,-0.543853,1.378078
-0.741875,-1.429709,-0.556461,1.440152
-0.620609,-1.472120,-0.571626,1.490018
-0.486447,-1.495669,-0.586887,1.520194
-0.358959,-1.497356,-0.599155,1.524365
-0.257829,-1.475991,-0.604823,1.498172
-0.199164,-1.432059,-0.600195,1.439900
-0.192428,-1.367402,-0.582174,1.350934
-0.238569,-1.284817,-0.549097,1.235891
-0.329694,-1.187697,-0.501502,1.102360
-0.450339,-1.079775,-0.442631,0.960227
-0.580084,-0.965019,-0.378457,0.820641
-0.697027,-0.847657,-0.317153,0.694721
-0.781476,-0.732254,-0.267993,0.592163
-0.819176,-0.623754,-0.239844,0.519951
-0.803502,-0.527383,-0.239481,0.481351
-0.736256,-0.448345,-0.270060,0.475371
-0.626949,-0.391306,-0.330061,0.496777
-0.490760,-0.359715,-0.412964,0.536721
-0.345594,-0.355070,-0.507805,0.583892
-0.208802,-0.376288,-0.600576,0.626060
-0.094194,-0.419337,-0.676292,0.651789
-0.009872,-0.477247,-0.721377,0.652071
0.042735,-0.540594,-0.725967,0.621632
0.068527,-0.598409,-0.685690,0.559694
0.077191,-0.639437,-0.602593,0.470082
0.080820,-0.653553,-0.484983,0.360632
0.091191,-0.633110,-0.346205,0.241999
0.117248,-0.574013,-0.202521,0.126035
0.163272,-0.476314,-0.070455,0.023994
0.228078,-0.344239,0.035927,-0.055158
0.305363,-0.185620,0.107310,-0.106048
0.385095,-0.010841,0.140603,-0.127632
0.455665,0.168536,0.139297,-0.123227
0.506320,0.341247,0.112669,-0.099859
0.529439,0.497652,0.073974,-0.067034
0.522172,0.630735,0.037954,-0.035145
0.487155,0.736635,0.018145,-0.013796
0.432159,0.814681,0.024452,-0.010308
0.368767,0.866985,0.061447,-0.028675
0.310326,0.897721,0.127672,-0.069123
0.269562,0.912247,0.216056,-0.128343
0.256319,0.916263,0.315339,-0.200333
0.275800,0.915125,0.412196,-0.277695
0.327650,0.913407,0.493667,-0.353131
0.406007,0.914722,0.549419,-0.420878
0.500502,0.921743,0.573437,-0.477797
0.598003,0.936344,0.564861,-0.523931
0.684807,0.959750,0.527860,-0.562424
0.748857,0.992606,0.470619,-0.598809
0.781658,1.034940,0.403692,-0.639797
0.779540,1.086015,0.338070,-0.691787
0.744123,1.144146,0.283345,-0.759376
0.681924,1.206579,0.246335,-0.844141
0.603216,1.269524,0.230363,-0.943937
0.520361,1.328423,0.235297,-1.052856
0.445905,1.378449,0.258259,-1.161882
0.390755,1.415215,0.294769,-1.260157
0.362703,1.435534,0.340058,-1.336650
0.365514,1.438114,0.390208,-1.381969
0.398660,1.423981,0.442903,-1.390013
0.457714,1.396526,0.497619,-1.359170
0.535276,1.361093,0.555268,-1.292865
0.622258,1.324142,0.617423,-1.199344
0.709318,1.292117,0.685337,-1.090715
0.788202,1.270220,0.759044,-0.981379
0.852825,1.261340,0.836771,-0.886101
0.899938,1.265377,0.914853,-0.818000
0.929325,1.279130,0.988173,-0.786770
0.943549,1.296822,1.051080,-0.797406
0.947295,1.311205,1.098557,-0.849601
0.946455,1.315042,1.127400,-0.937900
0.947104,1.302708,1.137120,-1.052562
0.954514,1.271554,1.130338,-1.180979
0.972362,1.222764,1.112571,-1.309419
1.002235,1.161458,1.091392,-1.424823
1.043497,1.095996,1.075136,-1.516388
1.093525,1.036549,1.071375,-1.576734
1.148264,0.993193,1.085484,-1.602506
1.203013,0.973868,1.119572,-1.594376
1.253307,0.982611,1.172007,-1.556521
1.295738,1.018433,1.237642,-1.495686
1.328588,1.075087,1.308685,-1.420053
1.352150,1.141834,1.376072,-1.338088
1.368665,1.205093,1.431048,-1.257558
1.381878,1.250712,1.466676,-1.184842
1.396277,1.266436,1.478971,-1.124584
1.416129,1.244128,1.467469,-1.079670
1.444496,1.181290,1.435141,-1.051454
1.482403,1.081619,1.387699,-1.040120
1.528347,0.954429,1.332476,-1.045040
1.578253,0.813074,1.277111,-1.065048
1.625935,0.672630,1.228318,-1.098541
1.664022,0.547278,1.190983,-1.143429
1.685207,0.447871,1.167728,-1.196970
1.683617,0.380150,1.158984,-1.255573
1.656058,0.343933,1.163508,-1.314705
1.602885,0.333407,1.179147,-1.368965
1.528319,0.338468,1.203663,-1.412415
1.440088,0.346809,1.235368,-1.439157
1.348422,0.346344,1.273436,-1.444093
1.264537,0.327480,1.317814,-1.423765
1.198846,0.284806,1.368772,-1.377104
1.159210,0.217860,1.426237,-1.305930
1.149547,0.130868,1.489107,-1.215070
1.169070,0.031532,1.554757,-1.112007
1.212324,-0.070857,1.618916,-1.006065
1.270043,-0.167562,1.675989,-0.907211
1.330708,-0.252336,1.719806,-0.824650
1.382541,-0.322758,1.744663,-0.765420
1.415581,-0.380675,1.746445,-0.733247
1.423462,-0.431673,1.723557,-0.727846
1.404549,-0.483701,1.677467,-0.744839
1.362223,-0.545146,1.612682,-0.776325
1.304218,-0.622779,1.536134,-0.812045
1.241146,-0.720016,1.456077,-0.840971
1.184456,-0.835870,1.380684,-0.853075
1.144230,-0.964824,1.316650,-0.840977
1.127214,-1.097669,1.268063,-0.801186
1.135498,-1.223131,1.235816,-0.734725
1.166088,-1.329965,1.217664,-0.647001
1.211476,-1.409076,1.208939,-0.546925
1.261115,-1.455249,1.203759,-0.445430
1.303509,-1.468115,1.196480,-0.353606
1.328522,-1.452175,1.183058,-0.280782
1.329436,-1.415887,1.162025,-0.232886
1.304357,-1.369994,1.134842,-0.211357
1.256659,-1.325466,1.105540,-0.212828
1.194370,-1.291466,1.079715,-0.229636
1.128593,-1.273755,1.063096,-0.251083
1.071272,-1.273856,1.060009,-0.265250
1.032728,-1.289115,1.072088,-0.261063
1.019467,-1.313621,1.097559,-0.230242
1.032711,-1.339768,1.131292,-0.168817
1.067957,-1.360083,1.165659,-0.077942
1.115691,-1.368940,1.192045,0.036149
1.163127,-1.363775,1.202721,0.163022
1.196671,-1.345559,1.192666,0.289636
1.204597,-1.318437,1.160934,0.402364
1.179445,-1.288649,1.111232,0.489131
1.119613,-1.262983,1.051519,0.541283
1.029845,-1.247130,0.992658,0.554914
0.920458,-1.244318,0.946348,0.531425
0.805454,-1.254544,0.922719,0.477233
0.699871,-1.274573,0.928102,0.402724
0.616864,-1.298703,0.963428,0.320610
0.565125,-1.320129,1.023649,0.244004
0.547129,-1.332566,1.098339,0.184524
0.558599,-1.331769,1.173425,0.150735
0.589303,-1.316574,1.233750,0.147163
0.625062,-1.289201,1.265976,0.174016
0.650574,-1.254735,1.261264,0.227601
0.652525,-1.219864,1.217169,0.301327
0.622350,-1.191159,1.138346,0.387075
0.558095,-1.173278,1.035860,0.476671
0.464980,-1.167507,0.925209,0.563201
0.354518,-1.171021,0.823383,0.641955
0.242340,-1.177051,0.745525,0.710857
0.145121,-1.176001,0.701841,0.770362
0.077197,-1.157319,0.695373,0.822883
0.047550,-1.111744,0.721119,0.871914
0.057761,-1.033483,0.766688,0.921032
0.101374,-0.921819,0.814435,0.973003
0.164835,-0.781791,0.844681,1.029140
0.229878,-0.623738,0.839444,1.089045
0.276924,-0.461745,0.785951,1.150721
0.288881,-0.311256,0.679282,1.211035
0.254600,-0.186300,0.523606,1.266377
0.171334,-0.096870,0.331771,1.313376
0.045670,-0.046989,0.123282,1.349520
-0.107256,-0.033870,-0.078939,1.373547
-0.266201,-0.048362,-0.252453,1.385558
-0.407471,-0.076615,-0.379112,1.386839
-0.509167,-0.102677,-0.448099,1.379477
-0.555236,-0.111490,-0.457643,1.365863
-0.538591,-0.091728,-0.415111,1.348219
-0.462703,-0.037890,-0.335508,1.328263
-0.341350,0.048763,-0.238677,1.307079
-0.196540,0.160622,-0.145768,1.285215
-0.054944,0.285407,-0.075630,1.262963
0.056533,0.408779,-0.041811,1.240737
0.115290,0.517349,-0.050658,1.219420
0.106862,0.601471,-0.100834,1.200574
0.027400,0.657241,-0.184253,1.186421
-0.115650,0.687296,-0.288151,1.179564
-0.304760,0.700230,-0.397837,1.182479
-0.515211,0.708741,-0.499535,1.196871
-0.719159,0.726879,-0.582748,1.223031
-0.890149,0.766963,-0.641729,1.259337
-1.007331,0.836781,-0.675816,1.302043
-1.058652,0.937677,-0.688689,1.345449
-1.042536,1.063913,-0.686791,1.382449
-0.967796,1.203475,-0.677349,1.405429
-0.851871,1.340165,-0.666483,1.407357
-0.717720,1.456601,-0.657845,1.382907
-0.589965,1.537527,-0.652092,1.329414
-0.490936,1.572783,-0.647270,1.247474
-0.437286,1.559348,-0.639991,1.141092
-0.437698,1.502055,-0.627065,1.017304
-0.492002,1.412815,-0.607152,0.885349
-0.591766,1.308519,-0.581996,0.755488
-0.722152,1.207998,-0.556870,0.637678
-0.864679,1.128650,-0.540064,0.540305
-1.000336,1.083362,-0.541469,0.469172
-1.112545,1.078334,-0.570511,0.426905
-1.189480,1.112177,-0.633874,0.412839
-1.225432,1.176463,-0.733524,0.423397
-1.221083,1.257572,-0.865494,0.452849
-1.182748,1.339453,-1.019774,0.494314
-1.120818,1.406756,-1.181408,0.540816
-1.047737,1.447710,-1.332673,0.586205
-0.975910,1.456202,-1.455955,0.625815
-0.915868,1.432686,-1.536804,0.656754
-0.874980,1.383786,-1.566580,0.677846
-0.856835,1.320710,-1.544145,0.689255
-0.861305,1.256834,-1.476264,0.691931
-0.885190,1.204954,-1.376587,0.687010
-0.923230,1.174765,-1.263380,0.675304
-0.969279,1.171029,-1.156403,0.656996
-1.017407,1.192778,-1.073519,0.631578
-1.062763,1.233651,-1.027650,0.598048
-1.102102,1.283239,-1.024659,0.555277
-1.133945,1.329137,-1.062534,0.502463
-1.158421,1.359252,-1.132015,0.439550
-1.176874,1.363923,-1.218532,0.367503
-1.191346,1.337444,-1.305055,0.288374
-1.204045,1.278753,-1.375314,0.205134
-1.216867,1.191221,-1.416772,0.121301
-1.231036,1.081671,-1.422808,0.040455
-1.246875,0.958901,-1.393717,-0.034279
-1.263717,0.832061,-1.336389,-0.100655
-1.279929,0.709241,-1.262778,-0.157559
-1.293055,0.596529,-1.187501,-0.205036
-1.300054,0.497683,-1.125057,-0.244104
-1.297636,0.414387,-1.087223,-0.276391
-1.282684,0.346917,-1.081099,-0.303690
-1.252744,0.294989,-1.108143,-0.327525
-1.206540,0.258466,-1.164318,-0.348831
-1.144456,0.237740,-1.241250,-0.367822
-1.068898,0.233621,-1.328087,-0.384054
-0.984441,0.246784,-1.413660,-0.396685
-0.897697,0.276906,-1.488482,-0.404854
-0.816845,0.321760,-1.546197,-0.408094
-0.750826,0.376548,-1.584252,-0.406672
-0.708289,0.433728,-1.603715,-0.401774
-0.696399,0.483497,-1.608367,-0.395493
-0.719695,0.514908,-1.603351,-0.390593
-0.779195,0.517494,-1.593712,-0.390112
-0.871918,0.483077,-1.583192,-0.396864
-0.990969,0.407417,-1.573530,-0.412957
-1.126210,0.291314,-1.564405,-0.439417
-1.265469,0.140903,-1.553979,-0.476000
-1.396117,-0.032992,-1.539863,-0.521236
-1.506784,-0.216389,-1.520227,-0.572692
-1.588913,-0.394304,-1.494742,-0.627408
-1.637909,-0.553146,-1.465092,-0.682418
-1.653634,-0.682899,-1.434907,-0.735237
-1.640189,-0.778647,-1.409106,-0.784250
-1.604965,-0.841151,-1.392795,-0.828885
-1.557163,-0.876334,-1.389975,-0.869582
-1.506021,-0.893787,-1.402378,-0.907534
-1.459096,-0.904578,-1.428715,-0.944288
-1.420924,-0.918813,-1.464570,-0.981267
-1.392328,-0.943465,-1.502971,-1.019327
-1.370515,-0.980903,-1.535583,-1.058443
-1.349971,-1.028464,-1.554273,-1.097563
-1.323971,-1.079146,-1.552717,-1.134686
-1.286422,-1.123310,-1.527720,-1.167125
-1.233663,-1.151028,-1.479935,-1.191916
-1.165830,-1.154590,-1.413819,-1.206286
-1.087486,-1.130641,-1.336817,-1.208109
-1.007310,-1.081454,-1.257936,-1.196269
-0.936867,-1.015045,-1.185992,-1.170879
-0.888611,-0.944051,-1.127912,-1.133346
-0.873480,-0.883547,-1.087446,-1.086280
-0.898516,-0.848210,-1.064564,-1.033293
-0.964978,-0.849370,-1.055678,-0.978715
-1.067341,-0.892556,-1.054624,-0.927290
-1.193448,-0.976016,-1.054204,-0.883865
-1.325847,-1.090572,-1.047935,-0.853091
-1.444173,-1.220852,-1.031609,-0.839140
-1.528196,-1.347725,-1.004323,-0.845417
-1.561035,-1.451503,-0.968721,-0.874255
-1.532004,-1.515311,-0.930388,-0.926604
-1.438550,-1.528021,-0.896501,-1.001738
-1.286954,-1.486188,-0.874046,-1.097013
-1.091611,-1.394633,-0.867961,-1.207762
-0.872990,-1.265577,-0.879664,-1.327376
-0.654587,-1.116481,-0.906279,-1.447640
-0.459375,-0.967028,-0.940802,-1.559341
-0.306340,-0.835782,-0.973187,-1.653119
-0.207685,-0.737174,-0.992198,-1.720488
-0.167172,-0.679334,-0.987629,-1.754885
-0.179872,-0.663150,-0.952477,-1.752602
-0.233346,-0.682670,-0.884582,-1.713422
-0.310034,-0.726722,-0.787393,-1.640817
-0.390420,-0.781384,-0.669652,-1.541649
-0.456396,-0.832792,-0.544038,-1.425348
-0.494252,-0.869731,-0.424989,-1.302683
-0.496755,-0.885513,-0.326132,-1.184286
-0.463996,-0.878825,-0.257805,-1.079176
-0.402870,-0.853412,-0.225155,-0.993515
-0.325348,-0.816751,-0.227202,-0.929838
-0.245877,-0.778012,-0.257034,-0.886891
-0.178426,-0.745787,-0.303117,-0.860118
-0.133741,-0.726043,-0.351452,-0.842742
-0.117322,-0.720752,-0.388152,-0.827214
-0.128487,-0.727428,-0.401948,-0.806805
-0.160691,-0.739664,-0.386133,-0.776994
-0.203003,-0.748514,-0.339580,-0.736413
-0.242457,-0.744407,-0.266670,-0.687132
-0.266788,-0.719186,-0.176169,-0.634214
-0.267040,-0.667834,-0.079321,-0.584625
-0.239513,-0.589548,0.012433,-0.545675
-0.186677,-0.487941,0.089644,-0.523330
-0.116863,-0.370369,0.146505,-0.520703
-0.042783,-0.246525,0.181649,-0.537079
0.020871,-0.126628,0.197982,-0.567677
0.060273,-0.019560,0.201615,-0.604258
0.065255,0.068640,0.200195,-0.636490
0.031492,0.135667,0.201007,-0.653838
-0.038319,0.183042,0.209290,-0.647632
-0.134535,0.215453,0.227137,-0.612902
-0.241891,0.239493,0.253216,-0.549604
-0.341862,0.262097,0.283346,-0.462953
-0.415649,0.289032,0.311783,-0.362768
-0.447264,0.323732,0.332899,-0.261872
-0.426177,0.366739,0.342854,-0.173842
-0.349072,0.415832,0.340856,-0.110489
-0.220406,0.466782,0.329697,-0.079551
-0.051684,0.514573,0.315417,-0.083046
0.140394,0.554772,0.306148,-0.116625
0.336590,0.584781,0.310366,-0.170094
0.518114,0.604667,0.334936,-0.229043
0.669424,0.617414,0.383379,-0.277321
0.780364,0.628535,0.454758,-0.299916
0.847320,0.645139,0.543465,-0.285713
0.873225,0.674629,0.639987,-0.229614
0.866476,0.723318,0.732534,-0.133597
0.839022,0.795218,0.809223,-0.006506
0.803988,0.891238,0.860369,0.137433
0.773305,1.008936,0.880438,0.281099
0.755762,1.142840,0.869236,0.407543
0.755813,1.285261,0.832075,0.503053
0.773308,1.427410,0.778888,0.559654
0.804130,1.560612,0.722428,0.576561
0.841568,1.677386,0.675928,0.560313
0.878098,1.772224,0.650668,0.523532
0.907200,1.841966,0.653938,0.482535
0.924833,1.885786,0.687803,0.454230
0.930302,1.904837,0.748892,0.452873
0.926335,1.901715,0.829250,0.487296
0.918416,1.879879,0.918048,0.559122
0.913505,1.843158,1.003798,0.662313
0.918447,1.795432,1.076598,0.784150
0.938398,1.740500,1.129959,0.907461
0.975605,1.682088,1.161838,1.013707
1.028777,1.623920,1.174699,1.086337
1.093197,1.569727,1.174612,1.113823
1.161524,1.523141,1.169620,1.091781
1.225150,1.487407,1.167746,1.023825
1.275824,1.464972,1.175092,0.920980
1.307214,1.457000,1.194444,0.799782
1.316118,1.462969,1.224685,0.679416
1.303061,1.480460,1.261138,0.578437
1.272178,1.505251,1.296749,0.511659
1.230401,1.531762,1.323833,0.487794
1.186116,1.553811,1.335990,0.508234
1.147548,1.565576,1.329741,0.567188
1.121204,1.562577,1.305526,0.653098
1.110666,1.542496,1.267803,0.751035
1.115974,1.505626,1.224236,0.845601
1.133716,1.454853,1.184124,0.923780
1.157807,1.395119,1.156407,0.977189
1.180793,1.332455,1.147706,1.003352
1.195436,1.272750,1.160804,1.005763
1.196259,1.220495,1.193938,0.992788
1.180753,1.177760,1.241074,0.975665
1.150011,1.143626,1.293107,0.966010
1.108659,1.114200,1.339768,0.973358
1.064101,1.083255,1.371814,1.003207
1.025201,1.043368,1.383045,1.055952
1.000674,0.987363,1.371692,1.126893
0.997454,0.909768,1.340865,1.207284
1.019368,0.808003,1.297951,1.286193
1.066343,0.683056,1.253058,1.352777
1.134302,0.539498,1.216834,1.398497
1.215754,0.384834,1.198121,1.418842
1.300973,0.228300,1.201949,1.414203
1.379556,0.079361,1.228321,1.389735
1.442068,-0.053828,1.272071,1.354252
1.481496,-0.165668,1.323864,1.318376
1.494260,-0.253846,1.372139,1.292320
1.480619,-0.319425,1.405626,1.283758
1.444430,-0.366291,1.415891,1.296192
1.392320,-0.400109,1.399371,1.328156
1.332451,-0.427023,1.358444,1.373407
1.273107,-0.452402,1.301260,1.422064
1.221359,-0.479895,1.240338,1.462485
1.182044,-0.511005,1.190150,1.483507
1.157214,-0.545251,1.164191,1.476632
1.146115,-0.580860,1.172093,1.437737
1.145682,-0.615794,1.217399,1.367995
1.151405,-0.648853,1.296463,1.273826
1.158394,-0.680543,1.398749,1.165902
1.162418,-0.713471,1.508495,1.057385
1.160742,-0.752132,1.607470,0.961734
1.152596,-0.802070,1.678295,0.890457
1.139220,-0.868581,1.707680,0.851224
1.123490,-0.955225,1.688959,0.846656
1.109224,-1.062488,1.623406,0.873967
1.100309,-1.186924,1.520055,0.925510
1.099820,-1.321037,1.394062,0.990091
1.109309,-1.454002,1.263910,1.054800
1.128379,-1.573166,1.147985,1.107031
1.154627,-1.666087,1.061211,1.136342
1.183963,-1.722742,1.012365,1.135877
1.211234,-1.737481,1.002620,1.103129
1.231052,-1.710305,1.025563,1.039990
1.238680,-1.647201,1.068688,0.952134
1.230831,-1.559390,1.116039,0.847879
1.206257,-1.461587,1.151478,0.736780
1.166017,-1.369571,1.161916,0.628181
1.113418,-1.297487,1.139871,0.529962
1.053606,-1.255378,1.084847,0.447647
0.992885,-1.247441,1.003285,0.383956
0.937859,-1.271329,0.907113,0.338810
0.894502,-1.318658,0.811201,0.309710
0.867299,-1.376644,0.730271,0.292384
0.858552,-1.430568,0.675868,0.281556
0.867961,-1.466606,0.654034,0.271728
0.892526,-1.474492,0.664124,0.257850
0.926803,-1.449499,0.699011,0.235845
0.963482,-1.393369,0.746604,0.202954
0.994251,-1.314001,0.792367,0.157898
1.010830,-1.223960,0.822301,0.100898
1.006071,-1.138103,0.825781,0.033560
0.974979,-1.070757,0.797668,-0.041346
0.915525,-1.033016,0.739261,-0.120202
0.829121,-1.030634,0.657922,-0.198948
0.720677,-1.062942,0.565444,-0.273560
0.598186,-1.122948,0.475524,-0.340559
0.471867,-1.198596,0.400869,-0.397520
0.352947,-1.274919,0.350522,-0.443492
0.252219,-1.336645,0.327982,-0.479250
0.178566,-1.370768,0.330480,-0.507321
0.137674,-1.368580,0.349576,-0.531711
0.131106,-1.326816,0.372944,-0.557340
0.155933,-1.247729,0.386969,-0.589241
0.204978,-1.138138,0.379639,-0.631625
0.267695,-1.007696,0.343118,-0.686957
0.331573,-0.866773,0.275483,-0.755247
0.383873,-0.724417,0.181261,-0.833680
0.413454,-0.586799,0.070657,-0.916736
0.412398,-0.456460,-0.042383,-0.996816
0.377186,-0.332471,-0.142885,-1.065319
0.309208,-0.211421,-0.217792,-1.114034
0.214535,-0.088981,-0.258563,-1.136600
0.102955,0.038356,-0.262897,-1.129785
-0.013562,0.171761,-0.235246,-1.094330
-0.122736,0.309164,-0.186021,-1.035163
-0.213882,0.445152,-0.129633,-0.960903
-0.279510,0.571756,-0.081782,-0.882688
-0.316385,0.679935,-0.056489,-0.812501
-0.325843,0.761465,-0.063486,-0.761263
-0.313339,0.810815,-0.106429,-0.737038
-0.287309,0.826600,-0.182296,-0.743655
-0.257559,0.812260,-0.282045,-0.780031
-0.233491,0.775803,-0.392405,-0.840334
-0.222474,0.728609,-0.498421,-0.914971
-0.228664,0.683521,-0.586253,-0.992248
-0.252489,0.652580,-0.645703,-1.060405
-0.290861,0.644845,-0.671967,-1.109669
-0.338074,0.664741,-0.666330,-1.133929
-0.387188,0.711268,-0.635679,-1.131749
-0.431605,0.778225,-0.590982,-1.106503
-0.466545,0.855423,-0.545055,-1.065628
-0.490084,0.930648,-0.510073,-1.019137
-0.503577,0.991980,-0.495317,-0.977675
-0.511354,1.030029,-0.505589,-0.950502
-0.519759,1.039636,-0.540565,-0.943798
-0.535723,1.020730,-0.595195,-0.959609
-0.565156,0.978178,-0.661006,-0.995650
-0.611494,0.920690,-0.728032,-1.045978
-0.674705,0.859008,-0.786952,-1.102405
-0.750968,0.803780,-0.831011,-1.156335
-0.833113,0.763534,-0.857333,-1.200661
-0.911770,0.743183,-0.867407,-1.231301
-0.977002,0.743330,-0.866643,-1.248052
-1.020124,0.760516,-0.863146,-1.254571
-1.035368,0.788306,-0.865948,-1.257472
-1.021049,0.818983,-0.883078,-1.264699
-0.980010,0.845457,-0.919842,-1.283523
-0.919251,0.862974,-0.977654,-1.318570
-0.848788,0.870265,-1.053625,-1.370308
-0.779965,0.869874,-1.140971,-1.434341
-0.723515,0.867608,-1.230144,-1.501702
-0.687760,0.871215,-1.310453,-1.560146
-0.677263,0.888586,-1.371865,-1.596228
-0.692198,0.925846,-1.406655,-1.597807
-0.728543,0.985759,-1.410621,-1.556497
-0.779061,1.066778,-1.383667,-1.469589
-0.834849,1.162947,-1.329703,-1.341049
-0.887166,1.264693,-1.255919,-1.181364
-0.929166,1.360345,-1.171600,-1.006212
-0.957202,1.438081,-1.086728,-0.834169
-0.971447,1.487915,-1.010620,-0.683819
-0.975715,1.503323,-0.950815,-0.570796
-0.976521,1.482210,-0.912360,-0.505253
-0.981578,1.427013,-0.897558,-0.490244
-0.998039,1.343982,-0.906129,-0.521271
-1.030827,1.241783,-0.935699,-0.587102
-1.081404,1.129757,-0.982447,-0.671704
-1.147215,1.016204,-1.041792,-0.756926
-1.221949,0.907046,-1.108976,-0.825484
-1.296545,0.805158,-1.179483,-0.863687
-1.360790,0.710461,-1.249288,-0.863471
-1.405177,0.620741,-1.314955,-0.823382
-1.422696,0.532964,-1.373665,-0.748400
-1.410201,0.444750,-1.423228,-0.648668
-1.369115,0.355654,-1.462141,-0.537415
-1.305319,0.267903,-1.489693,-0.428477
-1.228264,0.186388,-1.506098,-0.333888
-1.149466,0.117870,-1.512590,-0.261965
-1.080657,0.069528,-1.511423,-0.216208
-1.031926,0.047158,-1.505690,-0.195159
-1.010177,0.053404,-1.498963,-0.193177
-1.018167,0.086446,-1.494749,-0.201921
-1.054260,0.139472,-1.495853,-0.212193
-1.112917,0.201142,-1.503758,-0.215778
-1.185798,0.257021,-1.518154,-0.206898
-1.263254,0.291797,-1.536742,-0.183057
-1.335926,0.291890,-1.555406,-0.145126
-1.396172,0.247983,-1.568752,-0.096737
-1.439095,0.156976,-1.570975,-0.043165
-1.463023,0.022974,-1.556908,0.010035
-1.469411,-0.142949,-1.523078,0.058309
-1.462244,-0.324210,-1.468560,0.099045
-1.447092,-0.501198,-1.395459,0.131973
-1.430015,-0.654367,-1.308886,0.158988
-1.416527,-0.767411,-1.216411,0.183447
-1.410790,-0.829973,-1.127052,0.209158
-1.415127,-0.839385,-1.049957,0.239272
-1.429886,-0.801150,-0.993011,0.275383
-1.453621,-0.728053,-0.961601,0.317007
-1.483478,-0.638059,-0.957780,0.361580
-1.515682,-0.551359,-0.979973,0.404962
-1.546024,-0.487075,-1.023294,0.442338
-1.570260,-0.460193,-1.080407,0.469307
-1.584413,-0.479244,-1.142793,0.482914
-1.584983,-0.545107,-1.202178,0.482408
-1.569111,-0.651130,-1.251861,0.469547
-1.534762,-0.784492,-1.287709,0.448390
-1.480955,-0.928551,-1.308631,0.424626
-1.408040,-1.065753,-1.316464,0.404580
-1.317996,-1.180560,-1.315299,0.394110
